SOURCE_ID,best_classification,int_average_g,num_clean_epochs_g,ra_column,dec_column,b_column,parallax,distance_pc,period,g_mag,uwe,gbp_minus_grp,excess_ratio,flux,flux_err
20161096179157248,RRab,13.1936455,23,39.734959497104555,8.74243831891529,-45.67038945001637,0.32796104206612786,3049.142647248836,0.6042915733615587,13.282271,1.26856,0.79191303,0.8307937197050832,91630.09188138651,1418.69
23769177945357440,RRab,12.668458,27,34.967988528519655,9.279951287018957,-47.75074888205566,0.43831025196564294,2281.488957913732,0.4626760866524255,12.633805,1.2556828,0.5526562,1.0356095750892325,166503.98077748125,2404.6992
34113623857898880,RRab,11.630653,20,44.59148892789382,15.671683364070349,-37.27480649826877,0.6892261531012438,1450.9025745764252,0.6424108488440919,11.65353,0.87454295,0.8608656,0.7796734495607095,410709.35572103376,3339.397
97876875839666944,RRab,20.251863,20,30.017073876108157,22.796902870574023,-37.39269451892975,5.638574582020126,177.3497868040492,0.5416557390494826,20.453583,1.1012533,2.875082,0.12196236092874488,124.02615496978427,1.0775439
294072906063827072,RRab,10.107671,34,18.60894956104664,24.415476194122157,-38.1586031112942,1.2476769545822077,801.489517240347,0.39031598074070617,10.129585,1.5340816,0.53382874,1.05372448298729,1671523.6770792382,13424.774
297095016852854400,RRab,20.296398,30,21.774006465087933,29.20134894867979,-33.02673626809292,3.7676320178894622,265.4187020525896,0.4075520535329989,20.319414,1.1527848,2.2448425,0.21793222466302,140.3398865458547,1.118338
308108245007332224,RRab,13.884679,38,17.588537966702336,28.55008997035224,-34.137230461339946,0.26928298776219267,3713.565451387197,0.3821260668459632,14.083345,1.3329926,0.7378826,0.87318389052495,43813.54843787853,739.6414
580348453620559360,RRab,12.555153,33,136.20240348333073,5.502315372000791,32.04933996526803,0.5183501987504233,1929.1976783469563,0.49683257697623245,12.576814,3.1214235,0.5583706,1.0301737451143773,175477.48522423685,1825.2451
584371601026374272,RRab,12.259682,64,133.72290623274645,6.436824593962133,30.31802198627761,0.5023216203946383,1990.7564385032267,0.636424023604154,12.292535,1.0045012,0.66547585,0.9334012672231897,227999.01434449252,1306.4135
586254622063844736,RRab,12.420674,55,142.60890413338174,7.205748909109174,38.44674515040859,0.413362843606383,2419.182119213964,0.6028511675471729,12.46844,1.2768469,0.6680546,0.9311870496757746,193896.81239589304,1630.6627
590516260413201920,RRab,18.948977,22,137.95448080161015,9.384430651749877,35.39344478785712,2.321886553875818,430.68426333351476,0.5141767469214439,19.092325,1.1137997,1.7752132,0.33587149000598204,434.52719258269866,5.325249
593827920716707584,RRab,11.954406,34,139.4123542723001,12.650882531728975,38.10044760293437,0.5367154684137456,1863.1846087005556,0.5485155885702028,12.040259,1.3895507,0.61552906,0.9773431471359012,287635.7960525181,3740.994
610579392683347968,RRab,13.109481,32,134.543005310389,15.805133961864442,35.027393130637456,0.2707347255193475,3693.65251569303,0.5431654517348552,13.109184,1.7428646,0.61838627,0.9747744795486579,107466.50355736875,1476.5471
612591803903942016,RRab,12.957764,56,145.76491255943233,10.316986615165561,42.66908753796336,0.2520948879159357,3966.7603269030305,0.6738644622567614,13.002815,1.4976269,0.59751797,0.9936915175457561,118527.89666937102,1422.5162
625195333894472704,RRab,12.083069,27,153.00031572602003,19.36666314511313,52.72401980271744,0.5383352901742686,1857.5783870239723,0.4828402132835735,12.180021,1.2605711,0.580204,1.0096643213493206,252893.76382507157,3412.313
